,LONGITUD,LATITUD,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT,TOX_FIS_SUP_15_UT,SEMAFORO,GRUPO,Coordenadas
181,-100.67499,27.51147,2.0,10.0,11.47,9804.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-100.67499 27.51147)
182,-100.64442,27.49669,4.44,10.0,39.0,109.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-100.64442 27.49669)
183,-100.70438,27.48473,2.0,10.0,13.76,7270.0,256.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-100.70438 27.48473)
184,-100.61208,27.44855,2.0,11.82,21.0,1421.0,98.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-100.61208 27.44855)
185,-100.69417,27.45079,2.0,18.57,21.3,24196.0,24196.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-100.69417 27.45079)
186,-100.6149,27.50921,5.04,10.0,25.0,1553.0,10.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-100.6149 27.50921)
187,-101.02054,27.76779,2.0,19.14,12.1,1872.0,3.0,114.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.02054 27.76779)
188,-101.1227,27.84027,5.56,53.58,30.86,11199.0,142.0,128.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.1227 27.84027)
189,-101.12512,27.84842,2.0,27.46,10.0,2755.0,3.0,120.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.12512 27.84842)
190,-101.19206,27.89212,10.7,47.43,21.5,4280.0,100.0,145.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-101.19206 27.89212)
191,-101.41911,27.97685,2.0,23.18,14.6,1793.0,52.0,125.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.41911 27.97685)
192,-101.57022,27.96737,2.0,10.0,10.0,805.0,121.0,86.0,1.0,1.0,1.0,Verde,LOTICO,POINT (-101.57022 27.96737)
193,-101.58122,27.96926,5.14,10.0,10.0,1266.0,120.0,114.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.58122 27.96926)
194,-100.94548,25.56572,20.5,110.58,40.67,24196.0,24196.0,60.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.94548 25.56572)
195,-100.98693,25.49958,8.0,55.43,10.0,24196.0,24196.0,40.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-100.98693 25.49958)
196,-100.98679,25.50166,7.94,34.83,10.0,24196.0,24196.0,64.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-100.98679 25.50166)
197,-100.95989,25.5244,45.1,168.15,46.75,24196.0,24196.0,39.7,1.182,1.0,1.0,Rojo,LOTICO,POINT (-100.95989 25.5244)
198,-100.98609,25.50274,8.06,39.08,10.0,24196.0,24196.0,54.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-100.98609 25.50274)
199,-100.9586,25.53042,34.95,146.33,31.63,24196.0,24196.0,32.6,1.184,1.0,1.0,Rojo,LOTICO,POINT (-100.9586 25.53042)
200,-100.40237,28.53229,2.0,13.57,10.0,3873.0,3.0,96.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-100.40237 28.53229)
201,-100.50545,28.67511,2.0,10.0,10.0,1585.0,86.0,97.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-100.50545 28.67511)
202,-100.50154,28.66191,2.0,11.87,22.13,1483.0,10.0,94.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-100.50154 28.66191)
203,-100.5111,28.70915,2.0,10.0,10.0,2909.0,73.0,97.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-100.5111 28.70915)
204,-100.68181,29.0716,2.0,10.0,10.0,749.0,85.0,92.5,1.0,1.0,1.0,Verde,LOTICO,POINT (-100.68181 29.0716)
205,-100.87948,29.28122,2.0,10.0,10.0,3448.0,249.0,83.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-100.87948 29.28122)
206,-101.00435,29.36448,2.0,10.0,10.0,1430.0,20.0,96.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-101.00435 29.36448)
207,-101.06331,29.45219,2.0,10.0,10.0,187.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-101.06331 29.45219)
208,-101.11588,29.45434,2.0,10.0,10.0,1408.0,10.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-101.11588 29.45434)
209,-101.15818,29.4667,2.0,10.0,10.0,10.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-101.15818 29.4667)
210,-101.25259,29.51944,2.0,10.0,10.0,41.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-101.25259 29.51944)
211,-101.24739,29.57344,2.0,10.0,10.0,98.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-101.24739 29.57344)
212,-101.30838,29.49842,2.0,10.87,20.73,2613.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-101.30838 29.49842)
213,-101.30058,29.47494,2.0,10.0,71.1,2909.0,10.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-101.30058 29.47494)
214,-101.27306,29.46176,2.0,10.0,10.0,183.0,10.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-101.27306 29.46176)
215,-101.99227,26.78061,7.58,10.0,10.0,1172.0,86.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-101.99227 26.78061)
216,-102.00291,26.88327,7.92,10.0,10.0,1650.0,933.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-102.00291 26.88327)
217,-102.02923,26.91218,8.9,12.48,10.0,767.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-102.02923 26.91218)
218,-102.07235,26.90826,5.84,10.0,10.0,216.0,3.0,100.9,1.0,1.0,1.0,Verde,LOTICO,POINT (-102.07235 26.90826)
219,-102.13817,26.87806,7.08,10.0,10.0,504.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-102.13817 26.87806)
220,-103.81945,19.39268,2.0,10.0,10.0,20.0,3.0,82.0,1.0,1.0,1.0,Verde,LOTICO,POINT (-103.81945 19.39268)
221,-103.81367,19.32752,2.0,138.0,4204.0,141360.0,26130.0,101.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.81367 19.32752)
222,-103.84142,19.30709,2.0,10.0,96.0,19863.0,1956.0,99.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.84142 19.30709)
223,-103.83638,19.19427,10.1,18.39,653.5,17230.0,3640.0,100.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.83638 19.19427)
224,-103.82355,19.16825,2.0,61.08,817.43,19560.0,1560.0,74.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.82355 19.16825)
225,-103.76331,19.20653,2.0,10.0,10.0,24196.0,19863.0,94.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.76331 19.20653)
226,-103.73276,19.23628,2.0,10.0,10.0,24196.0,7701.0,99.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.73276 19.23628)
227,-103.72225,19.25769,5.9,14.35,10.0,24196.0,24196.0,96.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.72225 19.25769)
228,-103.69386,19.19417,2.0,22.57,36.6,3654.0,86.0,97.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.69386 19.19417)
229,-103.50256,19.16461,12.8,71.18,772.0,24196.0,11199.0,102.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.50256 19.16461)
230,-103.50424,18.95295,13.2,82.5,948.5,24196.0,15531.0,102.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.50424 18.95295)
231,-103.63775,18.87958,2.0,20.7,62.0,3873.0,1291.0,103.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.63775 18.87958)
232,-103.65246,19.40773,2.0,15.19,10.0,3.0,3.0,55.7,1.0,1.0,1.0,Verde,LOTICO,POINT (-103.65246 19.40773)
233,-103.67206,19.4057,2.0,13.5,16.33,7270.0,3255.0,92.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.67206 19.4057)
234,-103.62505,18.83518,2.0,217.15,2766.0,46110.0,34480.0,94.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.62505 18.83518)
235,-103.58024,19.40362,9.8,10.0,1058.0,3180.0,120.0,100.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.58024 19.40362)
236,-103.58248,19.40441,2.0,11.82,998.6,4950.0,108.0,100.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.58248 19.40441)
237,-103.61676,19.42499,2.0,10.0,14.53,2247.0,959.0,87.7,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.61676 19.42499)
238,-103.73711,18.68668,2.0,10.0,182.2,12100.0,3880.0,70.7,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-103.73711 18.68668)
239,-103.74891,18.70275,2.63,27.01,81.2,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-103.74891 18.70275)
240,-103.80032,18.74973,2.63,27.01,16.2,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-103.80032 18.74973)
241,-103.7732,18.81111,6.14,19.04,27.3,2613.0,158.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-103.7732 18.81111)
242,-103.77939,18.91745,9.86,69.75,46.4,1220.0,410.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-103.77939 18.91745)
243,-103.94326,18.92628,8.2,65.0,668.5,12033.0,11199.0,97.3,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.94326 18.92628)
244,-103.96651,18.86184,2.0,22.68,101.8,5475.0,5172.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-103.96651 18.86184)
245,-103.89779,18.81339,2.0,24.36,10.0,3076.0,285.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-103.89779 18.81339)
246,-103.94611,18.95472,2.0,10.0,158.2,12033.0,3448.0,101.7,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.94611 18.95472)
247,-103.95161,18.96534,2.0,10.0,11.15,2755.0,146.0,119.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.95161 18.96534)
248,-103.88231,19.11253,2.0,10.0,10.0,11199.0,31.0,107.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.88231 19.11253)
249,-103.88447,19.11089,19.5,50.08,1141.0,241960.0,48040.0,100.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.88447 19.11089)
250,-104.08454,19.36876,2.0,10.0,10.0,9804.0,9208.0,107.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.08454 19.36876)
251,-104.10577,19.3455,2.0,10.0,10.0,2613.0,670.0,104.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.10577 19.3455)
252,-104.15924,19.30604,2.0,10.0,10.0,17329.0,4884.0,102.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.15924 19.30604)
253,-104.31712,19.27994,2.0,10.0,19.5,1793.0,563.0,107.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.31712 19.27994)
254,-104.53696,19.25073,2.0,10.0,65.5,135.0,20.0,101.8,1.0,1.0,1.0,Verde,LOTICO,POINT (-104.53696 19.25073)
255,-104.40282,19.11945,2.63,27.01,52.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-104.40282 19.11945)
256,-104.40465,19.11115,2.63,27.01,179.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-104.40465 19.11115)
257,-104.39872,19.1045,2.63,27.01,15.6667,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.39872 19.1045)
258,-104.39407,19.11362,2.63,27.01,10.3,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.39407 19.11362)
259,-104.37769,19.11592,2.63,27.01,14.7333,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.37769 19.11592)
260,-104.36697,19.11735,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.36697 19.11735)
261,-104.35258,19.11425,2.63,27.01,45.1667,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-104.35258 19.11425)
262,-104.35351,19.10265,2.63,27.01,17.56,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.35351 19.10265)
263,-104.3409,19.10442,2.0,10.868,10.0,24196.0,3654.0,57.8,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-104.3409 19.10442)
264,-104.30395,19.08616,2.0,19.228,42.0,24196.0,17329.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-104.30395 19.08616)
265,-104.30353,19.06152,2.63,27.01,12.08,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-104.30353 19.06152)
266,-104.30674,19.05731,2.63,27.01,11.1,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.30674 19.05731)
267,-104.31192,19.05033,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-104.31192 19.05033)
268,-104.31573,19.03365,2.63,27.01,25.4167,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.31573 19.03365)
269,-104.32828,19.03271,2.63,27.01,10.0,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.32828 19.03271)
270,-104.33144,19.03092,2.63,27.01,12.3,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.33144 19.03092)
271,-104.32355,19.04383,2.63,27.01,20.6522,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-104.32355 19.04383)
272,-104.25948,19.04234,2.0,10.0,10.0,24196.0,1935.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-104.25948 19.04234)
273,-104.16694,19.006,2.63,27.01,32.8,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-104.16694 19.006)
274,-104.24582,19.01049,2.63,27.01,20.96,2400.0,424.0,68.3,1.0,1.0,1.0,Verde,COSTERO,POINT (-104.24582 19.01049)
275,-104.25638,19.00376,2.63,27.01,196.8333,2400.0,424.0,68.3,1.0,1.0,1.0,Rojo,COSTERO,POINT (-104.25638 19.00376)
276,-103.82305,19.18165,6.48,17.39,177.2,241960.0,300.0,94.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.82305 19.18165)
277,-104.03984,18.94119,2.63,27.01,148.1429,2400.0,424.0,68.3,1.0,1.0,1.0,Amarillo,COSTERO,POINT (-104.03984 18.94119)
278,-103.70659,19.01096,2.0,42.33,107.6,9804.0,1956.0,106.9,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.70659 19.01096)
279,-103.67317,19.33391,8.76,12.66,10.0,1872.0,605.0,102.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.67317 19.33391)
280,-103.67449,19.4136,22.2,86.25,35.2,722.0,173.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-103.67449 19.4136)
281,-103.71805,19.45146,2.0,10.0,10.0,3255.0,61.0,10.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.71805 19.45146)
282,-103.70843,19.46118,4.28,10.08,10.0,2481.0,10.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-103.70843 19.46118)
283,-103.70551,19.47611,2.34,10.0,87.2,1229.0,52.0,101.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.70551 19.47611)
284,-105.82877,25.9407,2.0,10.0,10.0,1860.0,52.0,127.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.82877 25.9407)
285,-105.54945,24.29637,2.0,10.0,10.0,97.0,20.0,109.9,1.0,1.0,1.0,Verde,LOTICO,POINT (-105.54945 24.29637)
286,-105.85848,24.55902,2.0,10.0,10.0,512.0,96.0,106.8,1.0,1.0,1.0,Verde,LOTICO,POINT (-105.85848 24.55902)
287,-105.42908,25.08054,4.38,11.82,31.13,3873.0,110.0,97.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.42908 25.08054)
288,-105.41535,25.0466,2.0,15.19,12.08,4352.0,341.0,114.0,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.41535 25.0466)
289,-103.34792,24.48981,2.0,16.04,10.0,24196.0,9804.0,158.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.34792 24.48981)
290,-105.44094,25.16405,2.0,36.43,56.33,8164.0,3.0,118.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.44094 25.16405)
291,-105.49664,25.16101,2.0,10.13,24.5,3076.0,31.0,100.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.49664 25.16101)
292,-105.44807,25.22384,2.0,22.9,91.9,8664.0,41.0,127.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.44807 25.22384)
293,-106.34385,25.04165,2.0,10.0,20.6,10.0,10.0,98.6,1.0,1.0,1.0,Verde,LOTICO,POINT (-106.34385 25.04165)
294,-105.35438,23.80203,10.3,26.62,17.6,24196.0,24196.0,78.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.35438 23.80203)
295,-104.69426,23.87358,2.0,24.48,67.3,3.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.69426 23.87358)
296,-104.67751,23.87458,2.0,21.94,10.0,63.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.67751 23.87458)
297,-103.43297,24.35877,7.82,41.58,10.0,24196.0,24196.0,40.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-103.43297 24.35877)
298,-104.07961,24.90783,2.0,10.0,10.0,749.0,226.0,124.4,1.0,1.0,1.0,Verde,LOTICO,POINT (-104.07961 24.90783)
299,-103.95268,23.667,2.0,17.64,28.1,3654.0,3448.0,83.9,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-103.95268 23.667)
300,-104.25949,23.83395,4.3,29.4,52.2,24196.0,24196.0,82.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.25949 23.83395)
301,-104.25755,23.83386,4.54,47.58,75.4,24196.0,24196.0,80.0,1.0,1.0,1.0,Rojo,LOTICO,POINT (-104.25755 23.83386)
302,-104.26804,23.8717,2.0,10.92,20.07,448.0,243.0,84.5,1.0,1.0,1.0,Verde,LOTICO,POINT (-104.26804 23.8717)
303,-105.68786,25.31575,2.0,11.76,17.05,4611.0,10.0,140.7,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.68786 25.31575)
304,-104.40838,24.02379,2.0,42.83,86.0,1090.0,100.0,67.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-104.40838 24.02379)
305,-104.4064,24.02408,10.2,67.43,103.6,1198.0,171.0,83.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-104.4064 24.02408)
306,-105.84055,25.35233,2.0,10.0,15.85,2014.0,20.0,103.4,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.84055 25.35233)
307,-104.20925,23.90783,2.0,10.0,10.25,331.0,63.0,88.3,1.0,1.0,1.0,Verde,LOTICO,POINT (-104.20925 23.90783)
308,-104.5002,24.06653,6.76,10.0,31.4,1723.0,269.0,96.6,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.5002 24.06653)
309,-104.55011,24.07711,37.2,94.83,27.4,1119900.0,866400.0,10.0,1.0,1.859,1.0,Rojo,LOTICO,POINT (-104.55011 24.07711)
310,-104.60928,23.98647,4.02,10.0,10.0,4352.0,650.0,47.5,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.60928 23.98647)
311,-104.61034,23.98766,4.06,10.0,10.0,1725.0,384.0,56.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.61034 23.98766)
312,-104.75098,24.01523,2.0,37.58,10.0,110.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.75098 24.01523)
313,-104.75429,23.95995,2.0,13.5,10.0,132.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-104.75429 23.95995)
314,-104.75609,23.93793,2.0,22.79,10.0,135.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.75609 23.93793)
315,-104.76603,23.90495,2.0,24.48,28.2,833.0,10.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.76603 23.90495)
316,-104.68114,23.86417,2.0,16.04,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.68114 23.86417)
317,-104.69621,23.82643,2.0,23.63,16.67,41.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.69621 23.82643)
318,-105.41547,23.72022,4.52,31.5,11.8,135.0,30.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-105.41547 23.72022)
319,-104.50614,24.21564,2.0,10.0,38.2,75.0,10.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.50614 24.21564)
320,-104.50117,24.21219,2.0,24.96,37.2,417.0,3.0,118.1,1.0,1.0,1.0,Verde,LOTICO,POINT (-104.50117 24.21219)
321,-103.92712,23.63772,2.0,15.19,198.0,148.0,10.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-103.92712 23.63772)
322,-104.51038,24.22104,2.0,10.0,37.2,785.0,189.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.51038 24.22104)
323,-103.91931,23.64111,2.0,10.0,53.8,299.0,41.0,68.3,1.0,1.0,1.0,Verde,LOTICO,POINT (-103.91931 23.64111)
324,-104.5302,24.21475,2.0,10.0,12.6,471.0,41.0,226.1,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.5302 24.21475)
325,-104.66357,24.20168,2.0,42.83,14.8,63.0,10.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-104.66357 24.20168)
326,-104.45369,24.85471,2.0,21.63,10.0,104.0,10.0,107.1,1.0,1.0,1.0,Verde,LOTICO,POINT (-104.45369 24.85471)
327,-105.86652,25.90154,2.0,10.0,29.15,5748.0,464.0,109.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.86652 25.90154)
328,-104.92756,24.93564,2.0,136.75,153.2,241960.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-104.92756 24.93564)
329,-104.88981,24.89664,2.0,147.08,143.0,241960.0,100.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-104.88981 24.89664)
330,-104.8794,24.87196,2.0,134.83,99.17,241960.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-104.8794 24.87196)
331,-104.9058,24.91804,2.0,124.18,165.4,241960.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-104.9058 24.91804)
332,-104.94588,24.95752,2.0,138.43,213.6,241960.0,100.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-104.94588 24.95752)
333,-105.31738,24.80967,2.0,16.88,10.32,2481.0,52.0,101.2,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.31738 24.80967)
334,-104.81612,24.54309,5.44,10.0,10.0,3.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-104.81612 24.54309)
335,-103.95161,24.00179,2.0,13.5,13.4,41.0,31.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-103.95161 24.00179)
336,-104.41149,23.45977,7.7,11.02,70.2,24196.0,19863.0,92.8,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-104.41149 23.45977)
337,-104.92955,26.24026,2.0,17.56,20.1,122.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-104.92955 26.24026)
338,-105.35418,26.38829,2.0,10.0,10.07,1918.0,85.0,63.3,1.0,1.0,1.0,Amarillo,LOTICO,POINT (-105.35418 26.38829)
339,-105.58365,26.44226,2.0,15.05,75.2,52.0,3.0,68.3,1.0,1.0,1.0,Verde,LENTICO,POINT (-105.58365 26.44226)
340,-105.58257,26.4188,5.02,35.18,112.67,1650.0,30.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-105.58257 26.4188)
341,-105.59589,26.46471,2.0,20.9,162.0,464.0,3.0,68.3,1.0,1.0,1.0,Amarillo,LENTICO,POINT (-105.59589 26.46471)
342,-99.48038,19.34523,2.0,119.06,32.0,3.0,3.0,76.2,1.0,1.0,1.0,Rojo,LOTICO,POINT (-99.48038 19.34523)
343,-99.53863,19.36104,24.61,220.99,68.0,210.0,210.0,10.6,1.0,1.838,1.0,Rojo,LOTICO,POINT (-99.53863 19.36104)
344,-99.53486,19.34433,45.3,173.4,48.0,430.0,230.0,18.8,1.0,1.0,1.0,Rojo,LOTICO,POINT (-99.53486 19.34433)
345,-99.53542,19.34542,42.3,100.76,32.0,1500.0,1500.0,40.7,1.0,1.0,1.0,Rojo,LOTICO,POINT (-99.53542 19.34542)
346,-99.55517,19.37743,27.9,174.99,76.0,280.0,210.0,11.8,1.0,4.701,1.0,Rojo,LOTICO,POINT (-99.55517 19.37743)
347,-99.58126,19.37942,54.02,100.76,100.0,930.0,930.0,20.2,1.0,4.556,1.0,Rojo,LOTICO,POINT (-99.58126 19.37942)
348,-99.58033,19.38105,42.01,76.36,68.0,430.0,430.0,17.8,1.0,5.339,1.0,Rojo,LOTICO,POINT (-99.58033 19.38105)
349,-99.61836,19.41124,59.27,350.51,96.0,11000.0,11000.0,34.3,1.0,3.183,1.0,Rojo,LOTICO,POINT (-99.61836 19.41124)
350,-99.5938,19.40455,75.31,151.65,168.0,430.0,230.0,39.4,1.0,4.223,1.0,Rojo,LOTICO,POINT (-99.5938 19.40455)
351,-99.6176,19.41108,45.6,335.17,360.0,2400.0,2400.0,36.5,1.0,15.533,1.0,Rojo,LOTICO,POINT (-99.6176 19.41108)
352,-99.62254,19.41846,23.1,456.46,416.0,200.0,200.0,37.4,1.0,1.0,1.0,Rojo,LOTICO,POINT (-99.62254 19.41846)
353,-99.66059,19.45122,56.12,296.96,296.0,24000.0,24000.0,46.2,1.0,8.271,1.0,Rojo,LOTICO,POINT (-99.66059 19.45122)
354,-99.70518,19.46678,63.47,177.64,32.0,24000.0,24000.0,46.2,1.0,1.0,1.0,Rojo,LOTICO,POINT (-99.70518 19.46678)
355,-99.73607,19.47189,7.5,218.7,50.0,280.0,280.0,22.2,1.0,1.0,1.0,Rojo,LOTICO,POINT (-99.73607 19.47189)
356,-99.77581,19.4621,2.0,62.4,37.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-99.77581 19.4621)
357,-99.7896,19.44394,2.0,66.72,39.0,40.0,40.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-99.7896 19.44394)
358,-99.79881,19.44514,2.0,56.64,48.0,3.0,3.0,68.3,1.0,1.0,1.0,Rojo,LENTICO,POINT (-99.79881 19.44514)
359,-99.77823,19.57341,19.5,86.97,124.0,230.0,90.0,30.9,1.0,1.0,1.0,Rojo,LOTICO,POINT (-99.77823 19.57341)
